Date,Strategy,SPY
2023-03-17,-0.015106191661691915,-0.011692761234942006
2023-03-20,0.0076270620952475126,0.009615606462570536
2023-03-21,0.0005679328785587554,0.01313050228293533
2023-03-22,-0.02614771899108855,-0.0170464250305844
2023-03-23,-0.005779732048544982,0.002703329257135456
2023-03-24,0.01790321032782412,0.006561910930938275
2023-03-27,-3.7838827670019e-05,0.0018700007246694739
2023-03-28,-0.000617340626212733,-0.0022447681817562293
2023-03-29,0.019118952688030134,0.014534970399853409
2023-03-30,0.008692115437080112,0.005855177924178667
2023-03-31,0.009396133820514038,0.014094560355016661
2023-04-03,0.01782091582390592,0.003810560950452402
2023-04-04,-0.013953932847702594,-0.005547955369396118
2023-04-05,0.003851265228307439,-0.002618292696399571
2023-04-06,-0.004598865987261002,0.003900775053511163
2023-04-10,0.004987378128001133,0.0010264366091476962
2023-04-11,0.008646152887635076,0.0002686490863097468
2023-04-12,-0.00024205349338361315,-0.004075990587934397
2023-04-13,0.008504417039685075,0.013282698737322018
2023-04-14,0.0014761608642272308,-0.0024427150786557883
2023-04-17,0.0018521943178566222,0.0035881737345806464
2023-04-18,0.0037093113622222633,0.0006523460338927478
2023-04-19,-0.001294063877635495,-0.00016910178092655048
2023-04-20,-0.004302464612660335,-0.005456930714276775
2023-04-21,-0.0060972302276415995,0.0007769575915472782
2023-04-24,0.006568378713275387,0.0010429297370344592
2023-04-25,-0.01921245833368997,-0.015873680002582824
2023-04-26,-0.01156367873814564,-0.004235609072473112
2023-04-27,0.011110722762487516,0.019908072555625766
2023-04-28,0.013028601522644548,0.008535164941233742
2023-05-01,0.0004999283554896587,-0.0010098798677914411
2023-05-02,-0.009824679814600296,-0.011239202411470028
2023-05-03,-0.007761387812245113,-0.006863899793703054
2023-05-04,-0.007384738694624045,-0.007083083650939681
2023-05-05,0.019008391275387927,0.018512529319208992
2023-05-08,-0.0024703449527220625,0.0002666828787665221
2023-05-09,-0.004840871372198649,-0.004385497983194764
2023-05-10,0.003070779966683072,0.004672369327939574
2023-05-11,-0.006773067579038394,-0.0017437203886366826
2023-05-12,0.0003947221100708923,-0.0013102675633637206
2023-05-15,0.007201913223598384,0.003450067491916453
2023-05-16,-0.009665044918294266,-0.006682876163325413
2023-05-17,0.012372295271622386,0.012139015210756332
2023-05-18,0.011206159672311125,0.00963311895178287
2023-05-19,-9.798698353783803e-05,-0.0014550784901311564
2023-05-22,-0.001169912854061872,0.0004060348659846724
2023-05-23,-0.014088549818280706,-0.011222618669734619
2023-05-24,-0.010548670724322674,-0.007244767727471735
2023-05-25,0.012702301508790407,0.00865979088020774
2023-05-26,0.01362822932533277,0.012950816831261758
2023-05-30,-0.00569091752682582,0.0003807608434329701
2023-05-31,-0.0006599981553231378,-0.005545112369472527
2023-06-01,0.001762871764192134,0.009500887260302626
2023-06-02,0.020637695449320148,0.014461442422226023
2023-06-05,-0.0021636806147935506,-0.0019162837157937762
2023-06-06,0.004434390599886336,0.0021774617153842435
2023-06-07,0.02064099984767457,-0.003457873017745361
2023-06-08,-0.002008957444233757,0.006048627395324413
2023-06-09,-0.0054782840958523815,0.0017941132931236226
2023-06-12,-0.0039790677350195845,0.009072094771939598
2023-06-13,0.003948181967258324,0.006592885646650615
2023-06-14,-0.0018359233376319766,0.001190716301083139
2023-06-15,0.008706140686996747,0.012397725311585006
2023-06-16,0.0009451859861802822,-0.0034062534638480413
2023-06-20,-0.014950508487164872,-0.005188221050783204
2023-06-21,0.0038708703690000976,-0.005123620235633508
2023-06-22,-0.011743800303898691,0.0036096368754245933
2023-06-23,-0.010880921299978011,-0.007559926034988784
2023-06-26,0.016706257052457724,-0.0040858877321948706
2023-06-27,0.0045004246664144265,0.010963456247166325
2023-06-28,-0.0044594941730152025,0.0005043830487496681
2023-06-29,0.00352935302822388,0.003941350623776874
2023-06-30,0.00875879659400658,0.011800769297566793
2023-07-03,0.0058827538081065445,0.0011505136221527934
2023-07-05,0.0013686855502566728,-0.0014871679568303486
2023-07-06,-0.01239613887292279,-0.007830787228407465
2023-07-07,0.0003917333486775547,-0.0025246641262238745
2023-07-10,0.001081246253269737,0.0025310541879335346
2023-07-11,0.011974421200338238,0.006368614939907591
2023-07-12,0.008709243629797747,0.00804582633721429
2023-07-13,0.0012779927011798975,0.007936935192751626
2023-07-14,-0.008971258124227239,-0.0006228156708004695
2023-07-17,-0.005481528987164511,0.0034720750896080066
2023-07-18,0.0004298199123472144,0.007430718319868079
2023-07-19,0.008734017395363761,0.0022238553153566265
2023-07-20,0.01285842379762451,-0.006634563319860676
2023-07-21,0.009093237428436707,0.0
2023-07-24,0.005779355191927773,0.004467271138958395
2023-07-25,0.0022490980741588507,0.0027300664177838385
2023-07-26,0.0005114231906329832,0.00015371107214923185
2023-07-27,-0.008694312473544536,-0.006630048719616699
2023-07-28,0.013641017138861233,0.00979040561111888
2023-07-31,0.0011259283793225345,0.0019041417891667578
2023-08-01,-0.005023131162075385,-0.0028616480756876728
2023-08-02,-0.013029471073288999,-0.013910732595831754
2023-08-03,-0.001493645885240443,-0.002866010658975515
2023-08-04,-0.0029997556773783494,-0.004522745349619273
2023-08-07,0.007078350057223274,0.008728704463734083
2023-08-08,-0.007609448245829061,-0.00434886626700326
2023-08-09,-0.007770011981732883,-0.006685170977103638
2023-08-10,0.00017605744305012239,0.00035894677866044056
2023-08-11,-0.003057965499859742,-0.0005830881007901079
2023-08-14,0.004684929944895518,0.005520036262399719
2023-08-15,-0.011408391504923343,-0.011648972665925128
2023-08-16,-0.008075175543837779,-0.0073382299687793084
2023-08-17,-0.01203695083908122,-0.00761980217652225
2023-08-18,0.0009865906409178467,0.00048130106517896287
2023-08-21,0.007960587980374282,0.006506303868592855
2023-08-22,-0.0017749350134628932,-0.0027085588903545954
2023-08-23,0.010903793379810178,0.011137811255540031
2023-08-24,-0.006894164475038801,-0.013859071070219664
2023-08-25,0.0044436638063705125,0.00704965267251878
2023-08-28,0.005033692946793049,0.006341520380933385
2023-08-29,0.01059694797049926,0.014454686819769247
2023-08-30,0.00041777786823008834,0.004118729368357776
2023-08-31,-0.0057728581950779265,-0.0014633607753571365
2023-09-01,0.001865557361590257,0.0018651694292279863
2023-09-05,-0.014605915436520456,-0.004321914569048402
2023-09-06,-0.0006096388452904167,-0.0067223728955301265
2023-09-07,0.005600366965171114,-0.0030702312651044172
2023-09-08,0.0010831294868857513,0.0015060549819017055
2023-09-11,0.0029801514606225448,0.006576646870672942
2023-09-12,-0.0003507528687954897,-0.005485429462640967
2023-09-13,-0.001330065594550807,0.0011657538136478074
2023-09-14,0.015644935748417632,0.008622407589824244
2023-09-15,-0.006406053590098899,-0.012048318191403173
2023-09-18,-0.004547178542939881,0.0005866455550207483
2023-09-19,-0.003851143625006085,-0.0020739707703035792
2023-09-20,-0.0025410751579522106,-0.009193334898152217
2023-09-21,-0.0217434493213654,-0.016528432587093578
2023-09-22,-0.0040626401041005105,-0.0022484285220270017
2023-09-25,0.002166154140980721,0.0042051361330319725
2023-09-26,-0.01697731566681674,-0.014691252771662389
2023-09-27,4.618046105871621e-05,0.0003991290167313366
2023-09-28,0.007247744960173551,0.005797323501809171
2023-09-29,0.0005545943865383762,-0.0024267963099142698
2023-10-02,-0.005742255853499781,-0.00039770897184476794
2023-10-03,-0.014056122227267154,-0.013386022790566443
2023-10-04,0.008777001246555189,0.007281836715578471
2023-10-05,0.0008886005999699798,-0.0003765639277475419
2023-10-06,0.012093525633836366,0.011872775764656618
2023-10-09,0.011320107927636009,0.00640212383636829
2023-10-10,0.0037080180472358983,0.005204766400337402
2023-10-11,0.011838023680712146,0.004096257027888406
2023-10-12,-0.00711720863609766,-0.006096385807143889
2023-10-13,-0.007825513678969182,-0.004980802640899729
2023-10-16,0.010137806002795383,0.010521422217540488
2023-10-17,-0.0022390200625096073,-4.589630894502594e-05
2023-10-18,-0.018810016822144116,-0.01332516428411179
2023-10-19,-0.013185123064327248,-0.0087862317046139
2023-10-20,-0.011692618071248476,-0.012288198732384625
2023-10-23,-0.005268907179537651,-0.0017330797828243316
2023-10-24,0.016338403594455892,0.0075393164938624135
2023-10-25,-0.011863762653916235,-0.014352117543495413
2023-10-26,0.0046973294431195125,-0.011974689416013762
2023-10-27,-0.008075684126280642,-0.004532738343679399
2023-10-30,0.006637208676159245,0.01195579639643607
2023-10-31,0.01206674959272469,0.006280243395604623
2023-11-01,0.009629424641125853,0.01066469332251252
2023-11-02,0.025261354581953846,0.019164490643223564
2023-11-03,0.014506569393888464,0.009123452952476185
2023-11-06,-0.005003207726079391,0.002300344470738791
2023-11-07,-0.0015032107752428465,0.002845900923872602
2023-11-08,-0.0013911694930811567,0.000732556274626317
2023-11-09,-0.015723335827289055,-0.007798756576629651
2023-11-10,0.011045147537712314,0.015604715087276677
2023-11-13,-0.005364618505341608,-0.0009531810779693783
2023-11-14,0.042525632794502416,0.019400772365121943
2023-11-15,0.00011795835461958504,0.002117086057831896
2023-11-16,-0.0017301139140691129,0.001223092010858906
2023-11-17,0.0038867301140912062,0.0012438227768831744
2023-11-20,0.002259767540662853,0.0076974856220073384
2023-11-21,0.0022762291357619757,-0.0021793550184820987
2023-11-22,0.0038274425997047255,0.00386090356884794
2023-11-24,0.004403845857555562,0.0006153992155273347
2023-11-27,-0.0042087571368229675,-0.0018009687252493745
2023-11-28,-0.00011574008066742936,0.0009900730848266814
2023-11-29,-0.0050719038825707274,-0.0007035714647510849
2023-11-30,0.009746760317662565,0.003937497196577988
2023-12-01,0.0044220764151766305,0.005916002420679467
2023-12-04,-0.0004741828922573872,-0.005249414753063175
2023-12-05,-0.00888582987169284,-0.0001969872833995634
2023-12-06,-0.005569613225618811,-0.004029840397110629
2023-12-07,-0.0012603035477528612,0.007630287287313076
2023-12-08,0.001848408020898991,0.0042992479364318825
2023-12-11,0.005786559914101744,0.003889599493412943
2023-12-12,-0.002062669303071899,0.004567143826289977
2023-12-13,0.016836171344362473,0.013790268404680006
2023-12-14,0.0032929398465091353,0.003209163687273753
2023-12-15,-0.004602979960862674,-0.0016463283126940675
2023-12-18,0.00963804680307967,0.0056250203886392125
2023-12-19,0.008045331026024078,0.0060808794940740984
2023-12-20,-0.012140532551045597,-0.013857328835340188
2023-12-21,0.006922395730001306,0.009482013674600998
2023-12-22,0.0035762413774086763,0.0020095967957121097
2023-12-26,0.005552764620037138,0.004222601411330462
2023-12-27,0.00010589621671330796,0.001808100974468374
2023-12-28,-0.004024609129014144,0.0003777122211576778
2023-12-29,-0.0020645282594524694,-0.0028949201685946058
2024-01-02,0.005445772873146922,-0.0055964492589130055
2024-01-03,0.001574257609543106,-0.008166813664257533
2024-01-04,-0.007417181269249469,-0.003220874550463715
2024-01-05,0.0009306864129512056,0.001369466711967915
2024-01-08,0.0037780816680483458,0.014276053737602767
2024-01-09,-0.005146972273313251,-0.0015171280196250025
2024-01-10,-0.0008610090674527152,0.005655398946911916
2024-01-11,-0.00027323101882862716,-0.00044054113069580403
2024-01-12,0.0064409958004227885,0.0006927820257085493
2024-01-16,-0.011670544651880924,-0.003671306660289475
2024-01-17,-0.005041164553110285,-0.0055586288622799795
2024-01-18,0.0010802199856961116,0.008892810333086754
2024-01-19,0.0046226642624813685,0.012466148799797905
2024-01-22,0.0007526985950750593,0.002114256523492175
2024-01-23,0.0009914475397359013,0.0029164787062068154
2024-01-24,-0.0010250399943508106,0.0010931332119532566
2024-01-25,0.0068888173139325,0.0054389070526188465
2024-01-26,0.004113792261402441,-0.0012703987052381516
2024-01-29,0.006054909572331087,0.00791943782382476
2024-01-30,0.004783255751454589,-0.0007735561048634043
2024-01-31,-0.016666736783182458,-0.016317198593994164
2024-02-01,0.011931217224829,0.013088114379607774
2024-02-02,0.004476067420896679,0.010527360933223484
2024-02-05,-0.014002387205297154,-0.0036411961637197177
2024-02-06,0.008987663266060522,0.0029033818130268507
2024-02-07,0.007081217750564065,0.008340432139916976
2024-02-08,0.004443291043165283,0.00044168735932181846
2024-02-09,-0.002028431952264468,0.005779335583653067
2024-02-12,0.006049319006596887,-0.00043889276081610085
2024-02-13,-0.01469644091812831,-0.013773051359759259
2024-02-14,0.005337874207974602,0.009087603235319097
2024-02-15,0.013755289775850535,0.006899793709901791
2024-02-16,-0.003320371731420968,-0.0049800362058063374
2024-02-20,0.002763339418544749,-0.0055054446149716
2024-02-21,0.008065384740168305,0.0009059460883917847
2024-02-22,-0.0006848937836227607,0.02069555162297987
2024-02-23,0.0038434811912635425,0.0006895340122825555
2024-02-26,-0.011688457185746366,-0.0036624553660885573
2024-02-27,0.006616989705915103,0.0018576860509953441
2024-02-28,0.00564473479120838,-0.0013217028608305537
2024-02-29,0.0022342330705433415,0.0035950303728897737
2024-03-01,0.0016699199668123166,0.009388330704717784
2024-03-04,0.00967903283428373,-0.0010725214798540383
2024-03-05,-0.004401907327354718,-0.009994130882066354
2024-03-06,0.007864631602271095,0.005067191566396234
2024-03-07,0.004065900635415121,0.009926391137925261
2024-03-08,0.002144972926499955,-0.006002026710713482
2024-03-11,0.001831978628879442,-0.0008598627131740644
2024-03-12,-0.0023394205399297112,0.010757349449404208
2024-03-13,0.0010026693018684307,-0.0015675295145969326
2024-03-14,-0.00995522762952113,-0.001976761069401922
2024-03-15,-0.009971976086849703,-0.006866523913234834
2024-03-18,0.009352605339998227,0.005942970450018459
2024-03-19,0.004971783770890692,0.005557150523815668
2024-03-20,0.00813668236640075,0.009249342703349317
2024-03-21,0.002504206318933111,0.003304671689740246
2024-03-22,-0.0026752468080657823,-0.001895753427099356
2024-03-25,-0.0026936283311137137,-0.002762833583577984
2024-03-26,0.0009423004786634677,-0.0018469718880519403
2024-03-27,0.010013968801098134,0.008403744104379163
2024-03-28,-0.0015148767420674056,-0.00019103900658279382
2024-04-01,-0.002754705740141324,-0.0017398117178240025
2024-04-02,-0.01062807148352222,-0.006357956148301147
2024-04-03,0.002508228631957728,0.0010981727806338437
2024-04-04,-0.013230358858884756,-0.012205852041326182
2024-04-05,0.008224481538148845,0.010446735059327139
2024-04-08,0.0021383385082581383,0.0005594956015666508
2024-04-09,0.003123847153847577,0.0011568527225644942
2024-04-10,-0.01167667170088878,-0.01001316408296471
2024-04-11,0.004250110807956231,0.007546801520198931
2024-04-12,-0.0158529047784652,-0.013803089030853033
2024-04-15,-0.009186131454587871,-0.012528044771019098
2024-04-16,-0.004844500285072402,-0.0018239117772687052
2024-04-17,-0.002121188152629442,-0.005918238137195275
2024-04-18,0.0016135946608288134,-0.0020576433156114238
2024-04-19,0.00581336120252418,-0.008728397426554513
2024-04-22,0.007144907488609409,0.00920919755139571
2024-04-23,0.008322251787704774,0.011866636838578914
2024-04-24,0.0027616808739924594,-0.0004747143485898109
2024-04-25,-0.00492505893813396,-0.0037989603785231196
2024-04-26,-0.0003343686953129662,0.009474017134525559
2024-04-29,0.005926074077861054,0.003541427118913587
2024-04-30,-0.007835642155855749,-0.015841288612338356
2024-05-01,-0.0013411724716652453,-0.003247025687758587
2024-05-02,0.007349125462071375,0.009353387028529392
2024-05-03,0.004475740318374684,0.012395270486213139
2024-05-06,0.0016148401377043726,0.01032673487815794
2024-05-07,0.009913024902322116,0.001103544897574693
2024-05-08,-0.0052624170374269506,9.666357929050129e-05
2024-05-09,0.013650365824927253,0.005761865049840331
2024-05-10,0.0013452339929853248,0.0012882289518023615
2024-05-13,-0.0017454903304851717,0.00013430745552001078
2024-05-14,0.004899190994150556,0.004587981169157818
2024-05-15,0.008754617663676429,0.012383127726450782
2024-05-16,-0.0042415805096757495,-0.0020577577775837685
2024-05-17,0.005630978063815073,0.0014376622942415818
2024-05-20,-0.0007388847277665827,0.001152054091964505
2024-05-21,0.0010614433187056496,0.0024527034785439827
2024-05-22,-0.00911886185400168,-0.0028791604322409015
2024-05-23,-0.011149057479469407,-0.007304396917582778
2024-05-24,0.006643297021994584,0.006616632751259566
2024-05-28,0.004022283096499842,0.0006986329832670002
2024-05-29,-0.010188269860933203,-0.007002511477218976
2024-05-30,-0.004677029456585953,-0.00663387586724884
2024-05-31,0.01067477017231481,0.009108394651964336
2024-06-03,-0.008037652479465677,0.0008152403229582106
2024-06-04,-0.0021579255470899708,0.0011180085718740518
2024-06-05,0.00931751893652688,0.011885059841088896
2024-06-06,0.0030590092823668718,-1.875747881197043e-05
2024-06-07,-0.001917437964638502,-0.0012156246633115986
2024-06-10,0.004438605514547777,0.0030896534756781335
2024-06-11,-0.004008124424423886,0.002408338954078104
2024-06-12,0.00022788676414697796,0.008213109386135509
2024-06-13,-0.005302532944173118,0.002013278048079048
2024-06-14,-0.008911067761076863,0.000608385739438333
2024-06-17,0.0070301297737251165,0.00795906003639546
2024-06-18,0.002821500197538092,0.002540949291689465
2024-06-20,0.006681149696943149,-0.0027167863638878353
2024-06-21,-0.0025861272029019666,-0.0013407223559952497
2024-06-24,0.011970419079040838,-0.0032506251621496896
2024-06-25,-0.006309227691759825,0.003850869326469164
2024-06-26,-0.004406168452174231,0.0012481564062454265
2024-06-27,0.00018819817133108874,0.0015765761896335828
2024-06-28,0.0013084856620122858,-0.003935293451698185
2024-07-01,-0.008533658742453227,0.0020580239686431856
2024-07-02,0.002182356296267618,0.006729892212882227
2024-07-03,0.00516032741345788,0.00446263401814706
2024-07-05,-0.00588151579938645,0.005766370396420806
2024-07-08,-0.0006363280924994346,0.001153984236467176
2024-07-09,-0.007799189276642618,0.0009725096949979584
2024-07-10,0.00970184009664036,0.009895168120173325
2024-07-11,0.013457165427104956,-0.008622565598673693
2024-07-12,0.006497461719018327,0.0063076263231880425
2024-07-15,-0.003894801986587167,0.0027499528880754465
2024-07-16,0.010538284478280202,0.005930226787752568
2024-07-17,0.0028244881917280176,-0.014021126594645938
2024-07-18,-0.0029806319868071287,-0.007684866404461421
2024-07-19,-0.006229588523805507,-0.006640527977257338
2024-07-22,0.0018210741188654143,0.010309853262503
2024-07-23,-0.006048628808620263,-0.001568506940001102
2024-07-24,-0.00047593653924234624,-0.022662644692026945
2024-07-25,0.0039187111247848865,-0.0052103090560375875
2024-07-26,0.009768102757265806,0.011199553271160845
2024-07-29,-0.0007737262377994769,0.0005879168006492907
2024-07-30,0.005810945600467761,-0.005066440981766007
2024-07-31,0.009187023857371912,0.016254615253643134
2024-08-01,-0.0041725905910311445,-0.0141609832922176
2024-08-02,-0.014340000030568454,-0.018618371424376612
2024-08-05,-0.02359675635655556,-0.029123692816645508
2024-08-06,0.0065615203611892135,0.009219426109186246
2024-08-07,-0.0013041023865362207,-0.006684045176147402
2024-08-08,0.024360723950885625,0.023117604839586026
2024-08-09,0.005451173579032945,0.004409456606590423
2024-08-12,-0.0009039765811461966,0.0005255223572662171
2024-08-13,0.02292555149288818,0.01644549418204444
2024-08-14,-0.001859164855101736,0.0031548955749161056
2024-08-15,0.02323676383389417,0.017140163092787875
2024-08-16,0.002350266657063467,0.002241993650433649
2024-08-19,0.013377837921474548,0.00956143118372177
2024-08-20,-0.0017050003201580048,-0.0016261722061099437
2024-08-21,0.007588040930935161,0.0034365717663653594
2024-08-22,-0.01594046069655841,-0.007848514301196041
2024-08-23,0.014178078733492564,0.010625387116536933
2024-08-26,-0.0060108150232639854,-0.0023838081109496256
2024-08-27,0.00038338011525026105,0.0013731822465194998
2024-08-28,-0.010036176586090313,-0.005805407691981568
2024-08-29,-0.003300021990747193,8.952903141112856e-05
2024-08-30,0.011686193321449302,0.00954607361380333
2024-09-03,-0.025996264120629015,-0.020579139961317994
2024-09-04,-0.0015836354754042623,-0.002046718138110082
2024-09-05,0.004251254136099798,-0.0024320674546598475
2024-09-06,-0.016688995209482783,-0.016830203968230317
2024-09-09,0.007061407889543458,0.011196253508404475
2024-09-10,-0.005665484999215301,0.004355686662705027
2024-09-11,-0.0008982670131434389,0.010258735727831425
2024-09-12,0.012315342212045813,0.008423462632985101
2024-09-13,0.00810727497758649,0.005222783247845975
2024-09-16,0.010401207953455227,0.0014768156945352828
2024-09-17,0.005146384217766882,0.00040862256895390914
2024-09-18,-0.001042469551735814,-0.002965714357998861
2024-09-19,0.01353973731686664,0.017064044952698643
2024-09-20,-0.0031067646844529966,-0.0017282749902829408
2024-09-23,0.007775885777096869,0.0024987947776549113
2024-09-24,0.005304839132560115,0.002861268497158287
2024-09-25,-0.009797693653967654,-0.0022054649913506585
2024-09-26,0.0022370592881063196,0.003964690509809632
2024-09-27,0.008215894798507595,-0.0014503989358952696
2024-09-30,0.0019191220405764633,0.004007197783506555
2024-10-01,0.007021025495550504,-0.008958279843517492
2024-10-02,0.00110047098568955,0.0004220736754632082
2024-10-03,0.0010438427688943906,-0.0018282872845175602
2024-10-04,0.005015929993406056,0.009087205270267518
2024-10-07,-0.008876072148299033,-0.0090402677238558
2024-10-08,0.0053856292402617205,0.009457441677007017
2024-10-09,0.008505839254034326,0.006926592378890151
2024-10-10,-0.0037300857137998835,-0.0017501446222122352
2024-10-11,0.010719785834498358,0.005988126241714964
2024-10-14,0.005266997889802708,0.008178456240884868
2024-10-15,-0.0012444752248872053,-0.007769603150609483
2024-10-16,0.004817424147840106,0.0043464140096862725
2024-10-17,-0.0025190387583083154,8.579045798295937e-05
2024-10-18,0.002419930337629254,0.0038464414079508735
2024-10-21,-0.009374971398331988,-0.0016421736446260438
2024-10-22,0.0007606594416558201,-0.0005310730001248931
2024-10-23,-0.0024992973364831674,-0.009137365781024864
2024-10-24,-0.0023591493138175323,0.0021626945959039023
2024-10-25,-0.0082785720154398,-0.0003454048306994473
2024-10-28,0.005256457451445169,0.0030914301936280086
2024-10-29,-0.006249664080975122,0.0016183796278272933
2024-10-30,0.00032403649690548875,-0.0030253162524023214
2024-10-31,-0.008074547419959055,-0.019602980971893724
2024-11-01,-0.008890986300980728,0.004220478802908323
2024-11-04,-0.00032489082077447095,-0.0021541107650125957
2024-11-05,0.00969434813467836,0.012092144156434781
2024-11-06,0.009514610796506543,0.02486537443550252
2024-11-07,0.0014791238981827952,0.00773216736757254
2024-11-08,0.011003898255353379,0.004331816223316354
2024-11-11,0.0008574535960743273,0.0009527815024188424
2024-11-12,-0.010232010346532464,-0.003106232011261034
2024-11-13,0.0011171459594423079,0.0004857685975803161
2024-11-14,-0.005123040491281945,-0.006430310093229585
2024-11-15,-0.0016784916608919937,-0.01280864082508093
2024-11-18,0.0075709281950224,0.004097410127560819
2024-11-19,-0.0017060432922525461,0.0036553686844147393
2024-11-20,0.007462804055585082,0.0003389332950363144
2024-11-21,0.011179459369564585,0.005368247246335223
2024-11-22,-0.0009752426511370574,0.0030994993753996614
2024-11-25,-0.0031217418871975298,0.0033918958708469837
2024-11-26,0.006644349169974805,0.005221694503507512
2024-11-27,0.0014287010613256803,-0.0030301917856291327
2024-11-29,0.0026007525991354656,0.006212154403273384
2024-12-02,-0.008620199321142032,0.001792534126376255
2024-12-03,-0.004678624893278083,0.00046363580453046005
2024-12-04,-0.0034709947655178945,0.006209613761900323
2024-12-05,-0.007074493052788621,-0.0016456369760092793
2024-12-06,-0.007315308141524849,0.0018956944029322464
2024-12-09,-0.0032850815511871554,-0.005149775023360559
2024-12-10,-0.007206523049501571,-0.0031090940537520373
2024-12-11,-0.007797568535010605,0.007730637008498853
2024-12-12,-0.005138834841927786,-0.00515253763170509
2024-12-13,-0.002684219900921936,-0.0001985150947229064
2024-12-16,-0.009585008167822113,0.004269952898457774
2024-12-17,-0.0034710817753034564,-0.0041200937101640855
2024-12-18,-0.021866726349824117,-0.02980356423151731
2024-12-19,-0.004600058800884358,-0.0003070465374180875
2024-12-20,0.013664637804679487,0.012011013709321894
2024-12-23,0.0042050928303697015,0.005988313845908255
2024-12-24,0.005012515499122664,0.011114888892345354
2024-12-26,-0.0006212235035760367,6.679828785771669e-05
2024-12-27,-0.004308643648614644,-0.010526583116915789
2024-12-30,-0.009978050985192666,-0.011411689511399481
2024-12-31,0.0070387722434187205,-0.0036380303829519622
2025-01-02,-0.0029074161171629047,-0.002456912408398071
2025-01-03,0.00758582832257774,0.01250340323286947
2025-01-06,-0.0038511932471408565,0.005760405031133287
2025-01-07,0.0006490346508900196,-0.011304046612612861
2025-01-08,0.003590483590798795,0.0014611171355269903
2025-01-10,-0.010096202331218366,-0.015267427998534089
2025-01-13,0.01871130950354708,0.00155047779484363
2025-01-14,0.010587802371858116,0.001375843498309326
2025-01-15,0.009519246753705746,0.018190030783588274
2025-01-16,0.012634512389716468,-0.0019231018964384061
2025-01-17,0.004657850939748427,0.010040006199192764
2025-01-21,0.008647212218435674,0.00915327172145064
2025-01-22,-0.014561926708673288,0.005621641854193671
2025-01-23,0.006042416403502522,0.00545805853915704
2025-01-24,-0.0031113757638461617,-0.0029193667721001404
2025-01-27,8.47623612110172e-06,-0.01414515344593592
2025-01-28,-0.008309496294948074,0.008592210851586568
2025-01-29,-0.003716094061018138,-0.0044828644654661964
2025-01-30,0.009263179105304609,0.005367082266790391
2025-01-31,-0.007144283288294156,-0.005322013686878346
2025-02-03,-0.0037463420583737266,-0.006729450249601476
2025-02-04,0.0019849780045439656,0.006708057530690814
2025-02-05,0.011949772376308971,0.0040547333815506015
2025-02-06,0.003380174051202278,0.003475526445625654
2025-02-07,-0.004543529280429078,-0.009153513951071335
2025-02-10,0.007402798985129521,0.006791224986284927
2025-02-11,0.005194015816334607,0.0007607464675889464
2025-02-12,-0.003806916419288431,-0.003221689530170546
