date,equity,cash,stock_shares,stock_value,option_value,open_positions,unrealized_pnl,realized_pnl,hedge_pnl,cumulative_commissions,cumulative_slippage,drawdown,equity_peak
2022-03-11,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-14,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-15,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-16,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-17,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-18,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-21,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-22,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-23,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-24,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-25,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-28,1000000.0,1000000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
2022-03-29,999601.16,1020140.38,0,0.0,-20539.220000000005,1,-398.8400000000074,0.0,0.0,33.800000000000004,60.84000000000008,-0.0003988400000000114,1000000.0
2022-03-30,999601.16,1020140.38,0,0.0,-20539.220000000005,1,-398.8400000000074,0.0,0.0,33.800000000000004,60.84000000000008,-0.0003988400000000114,1000000.0
2022-03-31,999601.16,1020140.38,0,0.0,-20539.220000000005,1,-398.8400000000074,0.0,0.0,33.800000000000004,60.84000000000008,-0.0003988400000000114,1000000.0
2022-04-01,999601.16,1020140.38,0,0.0,-20539.220000000005,1,-398.8400000000074,0.0,0.0,33.800000000000004,60.84000000000008,-0.0003988400000000114,1000000.0
2022-04-04,999334.1100000001,1036850.93,0,0.0,-37516.82000000001,2,-665.890000000003,0.0,0.0,59.800000000000004,101.01500000000007,-0.0006658899999999468,1000000.0
2022-04-05,999334.1100000001,1036850.93,0,0.0,-37516.82000000001,2,-665.890000000003,0.0,0.0,59.800000000000004,101.01500000000007,-0.0006658899999999468,1000000.0
2022-04-06,999334.1100000001,1036850.93,0,0.0,-37516.82000000001,2,-665.890000000003,0.0,0.0,59.800000000000004,101.01500000000007,-0.0006658899999999468,1000000.0
2022-04-07,999334.1100000001,1036850.93,0,0.0,-37516.82000000001,2,-665.890000000003,0.0,0.0,59.800000000000004,101.01500000000007,-0.0006658899999999468,1000000.0
2022-04-08,999334.1100000001,1036850.93,0,0.0,-37516.82000000001,2,-665.890000000003,0.0,0.0,59.800000000000004,101.01500000000007,-0.0006658899999999468,1000000.0
2022-04-11,999334.1100000001,1036850.93,0,0.0,-37516.82000000001,2,-665.890000000003,0.0,0.0,59.800000000000004,101.01500000000007,-0.0006658899999999468,1000000.0
2022-04-12,998929.835204,1043081.415204,-62,-27173.98,-16977.6,1,-267.04999999999563,-797.6800000000076,27171.262602,93.60000000000001,164.5723980000012,-0.0010701647959999727,1000000.0
2022-04-13,998198.369988,989820.689988,106,46990.86,-38613.17999999999,2,-672.3799999999937,-797.6800000000076,-47312.265006,124.80000000000001,234.375006000001,-0.001801630011999955,1000000.0
2022-04-14,997613.2499879999,989820.689988,106,46405.740000000005,-38613.17999999999,2,-672.3799999999937,-797.6800000000076,-47312.265006,124.80000000000001,234.375006000001,-0.0023867500120000607,1000000.0
2022-04-18,996924.2949880001,1019211.694988,106,46424.82,-68712.22,3,-1380.41499999999,-797.6800000000076,-47312.265006,174.20000000000002,344.14750600000116,-0.0030757050119999407,1000000.0
2022-04-19,997397.141132,954338.241132,213,94793.52,-51734.619999999995,2,-1113.3649999999943,-1331.780000000006,-94936.30693400001,200.20000000000002,389.08443400000306,-0.0026028588679999354,1000000.0
2022-04-20,997326.851132,954338.241132,213,94723.23,-51734.619999999995,2,-1113.3649999999943,-1331.780000000006,-94936.30693400001,200.20000000000002,389.08443400000306,-0.0026731488679999638,1000000.0
2022-04-21,995910.401132,954338.241132,213,93306.78,-51734.619999999995,2,-1113.3649999999943,-1331.780000000006,-94936.30693400001,200.20000000000002,389.08443400000306,-0.004089598867999977,1000000.0
2022-04-22,993350.141132,954338.241132,213,90746.52,-51734.619999999995,2,-1113.3649999999943,-1331.780000000006,-94936.30693400001,200.20000000000002,389.08443400000306,-0.006649858867999958,1000000.0
2022-04-25,992744.631606,992744.631606,0,0.0,0.0,0,0.0,-3558.510000000002,-3672.804197000005,280.8,570.3391969999998,-0.007255368393999984,1000000.0
2022-04-26,992700.0766060001,985812.1866060001,0,0.0,6887.89,1,-44.5550000000012,-3558.510000000002,-3672.804197000005,283.40000000000003,577.3316969999998,-0.007299923393999874,1000000.0
2022-04-27,992700.0766060001,985812.1866060001,0,0.0,6887.89,1,-44.5550000000012,-3558.510000000002,-3672.804197000005,283.40000000000003,577.3316969999998,-0.007299923393999874,1000000.0
2022-04-28,992700.0766060001,985812.1866060001,0,0.0,6887.89,1,-44.5550000000012,-3558.510000000002,-3672.804197000005,283.40000000000003,577.3316969999998,-0.007299923393999874,1000000.0
2022-04-29,992700.0766060001,985812.1866060001,0,0.0,6887.89,1,-44.5550000000012,-3558.510000000002,-3672.804197000005,283.40000000000003,577.3316969999998,-0.007299923393999874,1000000.0
2022-05-02,992654.846606,979142.156606,0,0.0,13512.69,2,-89.78500000000258,-3558.510000000002,-3672.804197000005,286.00000000000006,584.4366969999999,-0.0073451533939999925,1000000.0
2022-05-03,992654.846606,979142.156606,0,0.0,13512.69,2,-89.78500000000258,-3558.510000000002,-3672.804197000005,286.00000000000006,584.4366969999999,-0.0073451533939999925,1000000.0
2022-05-04,992654.846606,979142.156606,0,0.0,13512.69,2,-89.78500000000258,-3558.510000000002,-3672.804197000005,286.00000000000006,584.4366969999999,-0.0073451533939999925,1000000.0
2022-05-05,992654.846606,979142.156606,0,0.0,13512.69,2,-89.78500000000258,-3558.510000000002,-3672.804197000005,286.00000000000006,584.4366969999999,-0.0073451533939999925,1000000.0
2022-05-06,992654.846606,979142.156606,0,0.0,13512.69,2,-89.78500000000258,-3558.510000000002,-3672.804197000005,286.00000000000006,584.4366969999999,-0.0073451533939999925,1000000.0
2022-05-09,992610.141606,972263.981606,0,0.0,20346.16,3,-134.49000000000433,-3558.510000000002,-3672.804197000005,288.6000000000001,591.4541969999999,-0.007389858393999971,1000000.0
2022-05-10,992610.141606,972263.981606,0,0.0,20346.16,3,-134.49000000000433,-3558.510000000002,-3672.804197000005,288.6000000000001,591.4541969999999,-0.007389858393999971,1000000.0
2022-05-11,992565.586606,979107.316606,0,0.0,13458.27,2,-89.93500000000313,-3647.6200000000044,-3672.804197000005,291.2000000000001,598.446697,-0.007434413394000083,1000000.0
2022-05-12,992565.586606,979107.316606,0,0.0,13458.27,2,-89.93500000000313,-3647.6200000000044,-3672.804197000005,291.2000000000001,598.446697,-0.007434413394000083,1000000.0
2022-05-13,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-16,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-17,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-18,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-19,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-20,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-23,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-24,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-25,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-26,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-27,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-05-31,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-06-01,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-06-02,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-06-03,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-06-06,992475.6516059999,992475.6516059999,0,0.0,0.0,0,0.0,-3827.490000000009,-3672.804197000005,296.40000000000015,612.569197,-0.007524348394000069,1000000.0
2022-06-07,991850.3093979999,1059671.109398,-96,-39911.04,-27909.76,1,-617.3599999999933,-3827.490000000009,36234.244699,338.00000000000017,712.5203009999966,-0.008149690602000104,1000000.0
2022-06-08,992284.2293979999,1059671.109398,-96,-39477.12,-27909.76,1,-617.3599999999933,-3827.490000000009,36234.244699,338.00000000000017,712.5203009999966,-0.007715770602000016,1000000.0
2022-06-09,993223.109398,1059671.109398,-96,-38538.24,-27909.76,1,-617.3599999999933,-3827.490000000009,36234.244699,338.00000000000017,712.5203009999966,-0.006776890602000041,1000000.0
2022-06-10,993715.7052379999,993715.7052379999,0,0.0,0.0,0,0.0,-5062.210000000003,-1190.2973809999967,379.6000000000002,812.2223809999944,-0.006284294762000098,1000000.0
2022-06-13,993655.1277379999,984210.0027379999,0,0.0,9445.125,1,-60.57750000000124,-5062.210000000003,-1190.2973809999967,383.50000000000017,821.6686309999944,-0.00634487226200009,1000000.0
2022-06-14,993655.1277379999,984210.0027379999,0,0.0,9445.125,1,-60.57750000000124,-5062.210000000003,-1190.2973809999967,383.50000000000017,821.6686309999944,-0.00634487226200009,1000000.0
2022-06-15,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-16,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-17,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-21,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-22,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-23,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-24,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-27,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-28,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-29,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-06-30,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-07-01,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-07-05,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-07-06,993594.5502379999,993594.5502379999,0,0.0,0.0,0,0.0,-5183.365000000005,-1190.2973809999967,387.40000000000015,831.1148809999945,-0.006405449762000082,1000000.0
2022-07-07,992525.9302379999,992525.9302379999,0,0.0,0.0,0,0.0,-6251.9850000000115,-1190.2973809999967,460.2000000000001,997.0848809999943,-0.007474069762000157,1000000.0
2022-07-08,992525.9302379999,992525.9302379999,0,0.0,0.0,0,0.0,-6251.9850000000115,-1190.2973809999967,460.2000000000001,997.0848809999943,-0.007474069762000157,1000000.0
2022-07-11,992525.9302379999,992525.9302379999,0,0.0,0.0,0,0.0,-6251.9850000000115,-1190.2973809999967,460.2000000000001,997.0848809999943,-0.007474069762000157,1000000.0
2022-07-12,992525.9302379999,992525.9302379999,0,0.0,0.0,0,0.0,-6251.9850000000115,-1190.2973809999967,460.2000000000001,997.0848809999943,-0.007474069762000157,1000000.0
2022-07-13,992525.9302379999,992525.9302379999,0,0.0,0.0,0,0.0,-6251.9850000000115,-1190.2973809999967,460.2000000000001,997.0848809999943,-0.007474069762000157,1000000.0
2022-07-14,991579.8155559999,1004122.1455559998,51,19273.41,-31815.739999999998,1,-942.260000000002,-6251.9850000000115,-20465.634721999995,517.4000000000001,1146.5222219999932,-0.008420184444000167,1000000.0
2022-07-15,991948.0355559998,1004122.1455559998,51,19641.63,-31815.739999999998,1,-942.260000000002,-6251.9850000000115,-20465.634721999995,517.4000000000001,1146.5222219999932,-0.008051964444000137,1000000.0
2022-07-18,991785.8555559998,1004122.1455559998,51,19479.45,-31815.739999999998,1,-942.260000000002,-6251.9850000000115,-20465.634721999995,517.4000000000001,1146.5222219999932,-0.00821414444400026,1000000.0
2022-07-19,991622.5650579998,1067314.6550579998,-36,-14121.72,-61570.37,2,-1625.0450000000092,-6251.9850000000115,13658.442529000007,564.2,1255.9324709999917,-0.008377434942000161,1000000.0
2022-07-20,991532.5650579998,1067314.6550579998,-36,-14211.72,-61570.37,2,-1625.0450000000092,-6251.9850000000115,13658.442529000007,564.2,1255.9324709999917,-0.008467434942000196,1000000.0
2022-07-21,991387.8450579998,1067314.6550579998,-36,-14356.44,-61570.37,2,-1625.0450000000092,-6251.9850000000115,13658.442529000007,564.2,1255.9324709999917,-0.008612154942000183,1000000.0
2022-07-22,991521.0450579998,1067314.6550579998,-36,-14223.24,-61570.37,2,-1625.0450000000092,-6251.9850000000115,13658.442529000007,564.2,1255.9324709999917,-0.008478954942000239,1000000.0
2022-07-25,991114.0950579998,1088874.2450579999,-36,-14240.52,-83519.63,3,-2014.7150000000147,-6251.9850000000115,13658.442529000007,595.4000000000001,1315.6774709999916,-0.008885904942000145,1000000.0
2022-07-26,991282.5750579998,1088874.2450579999,-36,-14072.039999999999,-83519.63,3,-2014.7150000000147,-6251.9850000000115,13658.442529000007,595.4000000000001,1315.6774709999916,-0.00871742494200023,1000000.0
2022-07-27,990917.1750579999,1088874.2450579999,-36,-14437.44,-83519.63,3,-2014.7150000000147,-6251.9850000000115,13658.442529000007,595.4000000000001,1315.6774709999916,-0.009082824942000078,1000000.0
2022-07-28,990736.0950579998,1088874.2450579999,-36,-14618.52,-83519.63,3,-2014.7150000000147,-6251.9850000000115,13658.442529000007,595.4000000000001,1315.6774709999916,-0.009263904942000134,1000000.0
2022-07-29,989580.7150579998,1056116.2450579999,-36,-14831.64,-51703.89000000001,2,-1072.4550000000127,-8136.5050000000265,13658.442529000007,652.6000000000001,1463.187470999992,-0.010419284942000173,1000000.0
2022-08-01,989125.8824159998,1008698.8224159998,137,56275.49,-75848.43000000001,3,-1556.99500000001,-8136.5050000000265,-57411.873791999984,689.0000000000001,1544.9837919999873,-0.010874117584000254,1000000.0
2022-08-02,988754.6124159998,1008698.8224159998,137,55904.22,-75848.43000000001,3,-1556.99500000001,-8136.5050000000265,-57411.873791999984,689.0000000000001,1544.9837919999873,-0.011245387584000288,1000000.0
2022-08-03,988940.1288759997,942611.5788759998,223,92422.34999999999,-46093.8,2,-874.2100000000028,-9502.07500000003,-93058.13806199998,735.8000000000001,1654.545561999988,-0.011059871124000309,1000000.0
2022-08-04,988877.6888759998,942611.5788759998,223,92359.91,-46093.8,2,-874.2100000000028,-9502.07500000003,-93058.13806199998,735.8000000000001,1654.545561999988,-0.011122311124000195,1000000.0
2022-08-05,988721.5888759998,942611.5788759998,223,92203.81000000001,-46093.8,2,-874.2100000000028,-9502.07500000003,-93058.13806199998,735.8000000000001,1654.545561999988,-0.011278411124000187,1000000.0
2022-08-08,988614.5488759998,942611.5788759998,223,92096.77,-46093.8,2,-874.2100000000028,-9502.07500000003,-93058.13806199998,735.8000000000001,1654.545561999988,-0.011385451124000245,1000000.0
2022-08-09,987397.0691759998,988232.9791759998,113,46482.55,-47318.45999999999,2,-937.5799999999908,-10281.41500000003,-47814.16291199998,803.4000000000001,1788.2554119999877,-0.012602930824000103,1000000.0
2022-08-10,988373.3891759998,988232.9791759998,113,47458.87,-47318.45999999999,2,-937.5799999999908,-10281.41500000003,-47814.16291199998,803.4000000000001,1788.2554119999877,-0.011626610824000183,1000000.0
2022-08-11,988373.3891759998,988232.9791759998,113,47458.87,-47318.45999999999,2,-937.5799999999908,-10281.41500000003,-47814.16291199998,803.4000000000001,1788.2554119999877,-0.011626610824000183,1000000.0
2022-08-12,989176.8191759998,988232.9791759998,113,48262.3,-47318.45999999999,2,-937.5799999999908,-10281.41500000003,-47814.16291199998,803.4000000000001,1788.2554119999877,-0.010823180824000134,1000000.0
2022-08-15,989058.0397359999,944127.5147359997,258,110645.88,-65715.355,3,-1242.8024999999834,-10281.41500000003,-110005.08138199997,832.0000000000001,1840.5776319999893,-0.010941960264000072,1000000.0
2022-08-16,988774.7505359998,996828.9655359997,78,33516.6,-41570.814999999995,2,-758.2624999999862,-11250.495000000028,-32666.81598199997,868.4000000000001,1923.0022319999837,-0.011225249464000275,1000000.0
2022-08-17,988536.8505359998,996828.9655359997,78,33278.7,-41570.814999999995,2,-758.2624999999862,-11250.495000000028,-32666.81598199997,868.4000000000001,1923.0022319999837,-0.011463149464000288,1000000.0
2022-08-18,988633.5705359998,996828.9655359997,78,33375.42,-41570.814999999995,2,-758.2624999999862,-11250.495000000028,-32666.81598199997,868.4000000000001,1923.0022319999837,-0.011366429464000127,1000000.0
2022-08-19,988185.0705359998,996828.9655359997,78,32926.92,-41570.814999999995,2,-758.2624999999862,-11250.495000000028,-32666.81598199997,868.4000000000001,1923.0022319999837,-0.011814929464000201,1000000.0
2022-08-22,987499.4505359998,996828.9655359997,78,32241.300000000003,-41570.814999999995,2,-758.2624999999862,-11250.495000000028,-32666.81598199997,868.4000000000001,1923.0022319999837,-0.012500549464000144,1000000.0
2022-08-23,987421.4505359998,996828.9655359997,78,32163.300000000003,-41570.814999999995,2,-758.2624999999862,-11250.495000000028,-32666.81598199997,868.4000000000001,1923.0022319999837,-0.012578549464000166,1000000.0
2022-08-24,987065.7446239997,945066.8196239998,146,60395.82,-18396.894999999997,1,-305.2224999999926,-12156.575000000023,-60799.18893799997,904.8000000000001,1995.2551879999824,-0.012934255376000348,1000000.0
2022-08-25,987618.1846239998,963512.1196239998,146,61248.46,-37142.395,2,-605.4224999999933,-12156.575000000023,-60799.18893799997,930.8000000000001,2040.9551879999824,-0.01238181537600025,1000000.0
2022-08-26,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-08-29,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-08-30,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-08-31,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-01,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-02,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-06,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-07,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-08,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-09,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-12,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-13,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-14,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-15,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-16,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-19,984927.7270719998,984927.7270719998,0,0.0,0.0,0,0.0,-13367.420000000016,-1629.8464639999656,985.4000000000001,2138.676463999981,-0.015072272928000174,1000000.0
2022-09-20,984876.7795719998,977151.3745719998,0,0.0,7725.405000000001,1,-50.94749999999931,-13367.420000000016,-1629.8464639999656,989.3000000000001,2146.517713999981,-0.015123220428000184,1000000.0
