date,symbol,high,low,open,close,volume,sector
2019-01-04,XLE,56.26079377636429,54.864816031055256,55.18336188803629,56.0921516418457,21351500.0,Energy
2019-01-04,XLF,23.820597204055776,23.34046197434351,23.39925354744388,23.771604537963867,64638400.0,Financials
2019-01-04,XLU,51.19733161793775,50.12102347086502,50.18889842618423,51.168243408203125,19003500.0,Utilities
2019-01-04,XLB,50.420991783596214,49.0302047469652,49.108557104411354,50.22510528564453,8950600.0,Materials
2019-01-04,XLRE,30.069792126398298,29.536638682245915,29.740206898790642,29.798368453979492,9620900.0,Real Estate
2019-01-04,XLC,42.63906600002171,41.31062244791795,41.44941821874509,42.5300178527832,2647900.0,Communication Services
2019-01-04,XLI,63.95635187726318,62.408153404814385,62.408153404814385,63.83877182006836,19883600.0,Industrials
2019-01-04,XLV,84.48677017097472,82.51218968357107,82.551283789344,84.02733612060547,16262600.0,Health Care
2019-01-04,SPY,248.40623628735716,242.5766221020254,242.98881507797935,247.69961547851562,142628800.0,
2019-01-07,XLK,61.65572690008253,60.56019475419744,60.698369301430866,61.2411994934082,11908600.0,Information Technology
2019-01-07,XLY,102.38345428791787,99.90699754544063,99.95632494455141,101.7322769165039,6263100.0,Consumer Discretionary
2019-01-07,XLP,50.15162618315938,49.37302607381894,49.76232798481825,49.82072067260742,15143300.0,Consumer Staples
2019-01-07,XLE,57.338232816028246,55.76424184497746,56.513760504052385,56.925994873046875,18056700.0,Energy
2019-01-07,XLF,24.016569011790843,23.575627588797353,23.72260744014511,23.80099868774414,48167000.0,Financials
2019-01-07,XLU,51.07127836298009,50.53797353837678,50.84826011628808,50.81917190551758,16267700.0,Utilities
2019-01-07,XLB,50.99885750243979,49.911690932692956,50.244696875352126,50.401405334472656,7468300.0,Materials
2019-01-07,XLRE,30.263665778981732,29.80806352246192,29.837145225656936,30.050405502319336,5141800.0,Real Estate
2019-01-07,XLC,43.19424078281005,42.44079688276944,42.57958888158231,43.01579284667969,4048400.0,Communication Services
2019-01-07,XLI,64.7794468548028,63.495814780330285,64.1033316518064,64.35810089111328,15193100.0,Industrials
2019-01-07,XLV,85.14170066885777,83.80250760078863,84.05665656593644,84.34991455078125,12387200.0,Health Care
2019-01-07,SPY,251.19344916525185,247.0126219476077,247.99403805294193,249.6526336669922,103139100.0,
2019-01-08,XLK,62.05051008415026,61.0240689884146,61.83338026878883,61.75442123413086,13002600.0,Information Technology
2019-01-08,XLY,103.40955543175912,101.39681244283642,102.78797602696272,102.85704040527344,9391000.0,Consumer Discretionary
2019-01-08,XLP,50.404668501754735,49.86938121211996,50.11269395401375,50.27814483642578,28273800.0,Consumer Staples
2019-01-08,XLE,57.85352482889466,57.05716194910377,57.7223595144808,57.366336822509766,18692300.0,Energy
2019-01-08,XLF,24.0557667774509,23.546236665754876,24.01657301606683,23.820598602294922,90114700.0,Financials
2019-01-08,XLU,51.50762023892799,50.58645533854984,50.867653706890884,51.44944381713867,16643500.0,Utilities
2019-01-08,XLB,51.00865394933722,50.36222735136891,50.64626260146571,50.9302978515625,10328600.0,Materials
2019-01-08,XLRE,30.64171943928285,30.13764769529575,30.23458485358904,30.573863983154297,7575900.0,Real Estate
2019-01-08,XLC,43.79897822649597,43.11493036278424,43.43217028060401,43.73949432373047,2144800.0,Communication Services
2019-01-08,XLI,65.64173454850587,64.62266504254653,65.239990234375,65.239990234375,23069500.0,Industrials
2019-01-08,XLV,85.28834069089713,84.06644469246021,85.02441443669373,85.0048599243164,13371000.0,Health Care
2019-01-08,SPY,252.52817253933003,249.27968766694966,252.04728823781485,251.99819946289062,102512600.0,
2019-01-09,XLK,62.879560125753365,62.02090134482549,62.08998861656831,62.553863525390625,14022400.0,Information Technology
2019-01-09,XLY,103.83381181780058,102.46238519312084,103.10370158887713,103.37995910644531,5162600.0,Consumer Discretionary
2019-01-09,XLP,50.31707652144013,49.69419648686768,50.2684147148625,49.81098556518555,15684500.0,Consumer Staples
2019-01-09,XLE,58.47187154559051,57.534972463896075,58.134587304342695,58.275123596191406,18756800.0,Energy
2019-01-09,XLF,24.026369212814153,23.712811681317444,23.879389353543857,23.938180923461914,61037100.0,Financials
2019-01-09,XLU,51.6336744126332,50.99370789181321,51.420351006057295,51.139156341552734,18074700.0,Utilities
2019-01-09,XLB,51.14577282810401,50.469964568930514,51.05762408717809,50.949886322021484,8125200.0,Materials
2019-01-09,XLRE,30.661105730447005,30.186115683378514,30.6126380752263,30.447845458984375,5100800.0,Real Estate
2019-01-09,XLC,43.90802882572381,43.4123409964385,43.87828498434404,43.79897689819336,1840800.0,Communication Services
2019-01-09,XLI,65.98468187292667,65.25957753252142,65.4947450934395,65.68092346191406,10036600.0,Industrials
2019-01-09,XLV,85.88462880840973,85.13193667704404,85.37631588320093,85.38609313964844,11259700.0,Health Care
2019-01-09,SPY,254.09843681684382,251.42898392377387,252.77351913987297,253.1759033203125,95006600.0,
2019-01-10,XLK,62.85981939398589,61.77415905629018,62.060379900491846,62.8302116394043,10934100.0,Information Technology
2019-01-10,XLY,103.2122446583994,101.68295211212384,102.09734596513285,103.083984375,4760000.0,Consumer Discretionary
2019-01-10,XLP,50.190551413587905,49.57740227286711,49.71366052509443,50.10295867919922,32431700.0,Consumer Staples
2019-01-10,XLE,58.51872143760728,57.50687219010866,57.834785470782585,58.44377136230469,19167600.0,Energy
2019-01-10,XLF,24.026370267051078,23.722609759753617,23.801001015017782,23.947980880737305,48630500.0,Financials
2019-01-10,XLU,51.905175449754594,51.129458997181885,51.19733395560026,51.80821228027344,25458100.0,Utilities
2019-01-10,XLB,51.4298028099385,50.53852278317288,50.587497210405814,51.400421142578125,8471400.0,Materials
2019-01-10,XLRE,30.97130314309126,30.302438817617382,30.360600370160462,30.932527542114258,7837200.0,Real Estate
2019-01-10,XLC,43.947686570649,43.28346288550108,43.61061868157353,43.88820266723633,1340500.0,Communication Services
2019-01-10,XLI,66.65099314725113,65.1517878666432,65.4457529112431,66.5726089477539,8900400.0,Industrials
2019-01-10,XLV,85.61090979335,84.57473707546853,85.00484678696122,85.55225372314453,10396800.0,Health Care
2019-01-10,SPY,254.34381082453123,250.75182415259732,251.4977100042774,254.0690155029297,96823900.0,
2019-01-11,XLK,62.75126006651133,62.32686465597856,62.46503920545916,62.7117805480957,7725600.0,Information Technology
2019-01-11,XLY,103.51810115448865,102.56106068329996,102.74852439176686,103.18264770507812,3032600.0,Consumer Discretionary
2019-01-11,XLP,50.27814730065968,49.9764381493672,50.21002002660299,50.24895095825195,11732400.0,Consumer Staples
2019-01-11,XLE,58.471875651576916,57.581820746668875,58.14396237955182,58.09711456298828,14105900.0,Energy
2019-01-11,XLF,24.05576375044932,23.693213560227637,23.83039451123581,24.006771087646484,44961600.0,Financials
2019-01-11,XLU,51.84699747895806,51.29429929182737,51.74033577637008,51.614280700683594,24842500.0,Utilities
2019-01-11,XLB,51.32207090096096,50.86173816679966,51.13597703673862,51.19474411010742,6186200.0,Materials
2019-01-11,XLRE,31.01007803252284,30.709574509619014,30.83559151957143,30.990690231323242,3095100.0,Real Estate
2019-01-11,XLC,43.739493345182375,43.28346144624365,43.610617231437544,43.67009735107422,1227900.0,Communication Services
2019-01-11,XLI,66.54322416400507,65.8867031269581,66.12187818911347,66.5040283203125,10691300.0,Industrials
2019-01-11,XLV,85.86507107551803,84.99508173085356,85.15148799670216,85.83574676513672,7187900.0,Health Care
2019-01-11,SPY,254.19658605949436,252.2533714573238,252.89128591319889,254.16714477539062,73858100.0,
2019-01-14,XLK,62.34659681849136,61.91233343753086,62.159074765003076,62.12946701049805,7241900.0,Information Technology
2019-01-14,XLY,103.31090146012961,101.86054187091965,102.3637295406861,102.55119323730469,2948100.0,Consumer Discretionary
2019-01-14,XLP,50.229481578413115,49.927772450630606,50.122423381049714,50.00563430786133,7811500.0,Consumer Staples
2019-01-14,XLE,58.1908097297999,57.46002949941014,57.544346996159604,57.95658493041992,13191700.0,Energy
2019-01-14,XLF,24.251740677901235,23.74220870803964,23.77160543016836,24.173351287841797,50610600.0,Financials
2019-01-14,XLU,51.62398156439623,49.97558176577374,51.003404693985274,50.450706481933594,23489800.0,Utilities
2019-01-14,XLB,51.077213491275316,50.489553968657255,50.74420754932572,50.80297088623047,11503200.0,Materials
2019-01-14,XLRE,31.0779353728719,30.767736100084953,30.874367157884294,30.893754959106445,2918300.0,Real Estate
2019-01-14,XLC,43.681995920110076,43.17441053823861,43.382598525483424,43.511478424072266,2344900.0,Communication Services
2019-01-14,XLI,66.7979829787137,65.80831600367549,66.0140885670748,66.49422454833984,10105500.0,Industrials
2019-01-14,XLV,85.35675400038043,84.87777292772056,85.3176524392445,84.88754272460938,5449000.0,Health Care
2019-01-14,SPY,253.4997846760013,251.64492368933364,252.08654299547135,252.61651611328125,70908200.0,
2019-01-15,XLK,63.19538804654985,62.218294491045995,62.3268612783184,63.06708526611328,14327000.0,Information Technology
2019-01-15,XLY,103.67596990134476,102.41307389255422,102.57093212992605,103.4786376953125,3766800.0,Consumer Discretionary
2019-01-15,XLP,50.55065307700904,49.96670399125697,49.99590033174726,50.501991271972656,11447700.0,Consumer Staples
2019-01-15,XLE,58.715467717750734,57.87226063141128,58.275127549790774,58.16270065307617,9821200.0,Energy
2019-01-15,XLF,24.428117367327573,24.006773693270745,24.07536417621944,24.3889217376709,59156500.0,Financials
2019-01-15,XLU,51.3524721457484,50.188895733002724,50.237381011835524,51.07127380371094,27093100.0,Utilities
2019-01-15,XLB,50.79317635962492,50.156546167773314,50.47975945366776,50.46996307373047,7547100.0,Materials
2019-01-15,XLRE,31.310582737500955,30.913142042516967,30.913142042516967,31.242727279663086,3925000.0,Real Estate
2019-01-15,XLC,44.334323557231684,43.650271887787135,43.72958376091623,44.23518371582031,2459700.0,Communication Services
2019-01-15,XLI,66.71959145935743,65.91609538683635,66.43543468718309,66.2884521484375,12517400.0,Industrials
2019-01-15,XLV,86.43203026910479,84.9853096383671,85.00485669213987,86.41248321533203,10540600.0,Health Care
2019-01-15,SPY,255.85515929972186,253.01885272652808,253.0286764705197,255.51165771484372,85208300.0,
2019-01-16,XLK,63.51121284528833,63.007862220304844,63.13616875803541,63.12629699707031,9468500.0,Information Technology
2019-01-16,XLY,104.08048533290332,103.18264828053852,103.51810173181988,103.2418441772461,4493900.0,Consumer Discretionary
2019-01-16,XLP,50.48252818380087,50.044564492541596,50.48252818380087,50.22948455810547,13484700.0,Consumer Staples
2019-01-16,XLE,58.565566493089136,57.891001510070055,58.097116900498804,58.08774948120117,12541100.0,Energy
2019-01-16,XLF,25.055230671357442,24.60449217672975,24.67308265469915,24.90825080871582,72982400.0,Financials
2019-01-16,XLU,51.27490561053077,50.6834206807583,50.97431387767213,51.25551223754883,18348200.0,Utilities
2019-01-16,XLB,50.930297818499014,50.401405367536135,50.47976146525999,50.66585159301758,13718700.0,Materials
2019-01-16,XLRE,31.518995128355943,31.12640233145396,31.21364558608161,31.388132095336914,7295900.0,Real Estate
2019-01-16,XLC,44.39380541292195,43.98734150176713,44.28475347401239,44.04682540893555,20343800.0,Communication Services
2019-01-16,XLI,66.69019383593456,66.25905454189324,66.3766345876126,66.35704040527344,12029900.0,Industrials
2019-01-16,XLV,86.90124529733639,86.19743200576417,86.52978413908363,86.2560806274414,8288900.0,Health Care
2019-01-16,SPY,257.1015360480776,255.75700099686566,255.98270749570585,256.12994384765625,77636700.0,
2019-01-17,XLK,63.896128594029854,62.7315130551975,62.899295341606226,63.53095626831055,10128400.0,Information Technology
2019-01-17,XLY,104.2482076609207,102.55118855985855,102.71891526631278,103.94234466552734,4396000.0,Consumer Discretionary
2019-01-17,XLP,50.55065418930025,50.093228756704015,50.151621438969414,50.443599700927734,10196400.0,Consumer Staples
2019-01-17,XLE,58.874743598622835,57.516239096258474,57.64740440735811,58.62178039550781,10174800.0,Energy
2019-01-17,XLF,25.13361942625025,24.66328313000225,24.81026298896096,25.04543113708496,55771300.0,Financials
2019-01-17,XLU,51.58519428176091,51.1391577817298,51.21672757790972,51.46883773803711,20785900.0,Utilities
2019-01-17,XLB,51.674663133737724,50.39161376489946,50.39161376489946,51.557132720947266,10205500.0,Materials
2019-01-17,XLRE,31.58200565742219,31.300888099408056,31.34935575131002,31.543230056762695,3397100.0,Real Estate
2019-01-17,XLC,44.34423333932212,43.80888956899677,43.947685339738875,44.22526931762695,3311000.0,Communication Services
2019-01-17,XLI,67.86605491261756,65.99449254735728,66.08268506826009,67.49369812011719,22922500.0,Industrials
2019-01-17,XLV,87.38022331779574,85.95304973108496,86.02147560654845,87.01853942871094,8731600.0,Health Care
2019-01-17,SPY,259.01533158705064,255.12890254736578,255.17799131908666,258.0731506347656,96118400.0,
2019-01-18,XLK,64.62649451894256,63.74808842869744,64.16261959902091,64.49818420410156,13651600.0,Information Technology
2019-01-18,XLY,105.82682714375876,104.62312720224148,104.97831759572044,105.3828353881836,5798100.0,Consumer Discretionary
2019-01-18,XLP,51.20273233033503,50.67717593392544,50.735572326634625,51.04701232910156,11957600.0,Consumer Staples
2019-01-18,XLE,59.858485935672356,58.968431031140575,59.31508628883383,59.811641693115234,14531800.0,Energy
2019-01-18,XLF,25.50597257332195,25.016038422332713,25.22180986865197,25.47657585144043,58400200.0,Financials
2019-01-18,XLU,51.701548528623654,51.294298794228645,51.536710407246915,51.52701187133789,14154700.0,Utilities
2019-01-18,XLB,52.65409029162278,51.84116633590072,51.9880821494071,52.40923309326172,8757400.0,Materials
2019-01-18,XLRE,31.669249395051907,31.40170658999154,31.669249395051907,31.659557342529297,7865600.0,Real Estate
2019-01-18,XLC,44.884538484659046,44.37397679794183,44.55242473505111,44.58216857910156,3375800.0,Communication Services
2019-01-18,XLI,69.02230454106542,67.87584665167223,68.08162670360036,68.77733612060547,20020200.0,Industrials
2019-01-18,XLV,88.10358938446181,87.00877530563915,87.66370979320078,88.05471801757812,13367500.0,Health Care
2019-01-18,SPY,262.0184732005609,258.11242645905946,260.0556410601878,261.50811767578125,127900300.0,
2019-01-22,XLK,64.08365036622288,62.90916314041233,63.97508359245561,63.412513732910156,14992500.0,Information Technology
2019-01-22,XLY,105.15591165631042,102.94583644799702,104.90925208169575,103.80421447753906,9243700.0,Consumer Discretionary
2019-01-22,XLP,51.00808598628424,50.171089512161274,50.91076236901051,50.579856872558594,20877700.0,Consumer Staples
2019-01-22,XLE,59.286978087084606,58.35007892098536,59.15581277566858,58.50935363769531,19863200.0,Energy
2019-01-22,XLF,25.388388642636546,25.055233256172148,25.261006580259238,25.1826171875,79651700.0,Financials
2019-01-22,XLU,51.905172315209995,51.119761072683154,51.51731596180013,51.62397766113281,16914400.0,Utilities
2019-01-22,XLB,52.252522606886,51.380831612362755,52.1643738694497,51.68445587158203,7433400.0,Materials
2019-01-22,XLRE,31.71771764457236,31.339664769849428,31.63047438903284,31.601390838623047,8116300.0,Real Estate
2019-01-22,XLC,44.33432642021341,43.382602790195996,44.274842511525286,43.66019058227539,4343200.0,Communication Services
2019-01-22,XLI,68.20900676118441,66.9057729859888,68.18940510131404,67.35651397705078,15935300.0,Industrials
2019-01-22,XLV,87.60506044640874,86.84259105913122,87.43887691836406,87.44865417480469,12244500.0,Health Care
2019-01-22,SPY,260.1341333734104,256.2084692102859,259.89860310776396,257.9750061035156,115531200.0,
2019-01-23,XLK,64.1527481795723,62.91904148381129,63.67900149522291,63.62965774536133,9576100.0,Information Technology
2019-01-23,XLY,104.63300055541916,102.82745055923753,104.25807316296094,104.01141357421875,6104300.0,Consumer Discretionary
2019-01-23,XLP,51.32925863369125,50.72584034927543,50.969153095768235,51.18326950073242,23804700.0,Consumer Staples
2019-01-23,XLE,58.79042827613273,57.43192364101034,58.71547462018723,57.90974426269531,23367700.0,Energy
2019-01-23,XLF,25.309998542729247,24.927850497323792,25.280601820409405,25.212011337280273,44072000.0,Financials
2019-01-23,XLU,52.176674915515584,51.54640326629004,51.63367159158423,52.1475830078125,14211100.0,Utilities
2019-01-23,XLB,51.89993004539703,50.842145223634766,51.76280688477206,51.33185958862305,5705000.0,Materials
2019-01-23,XLRE,31.76618761393879,31.41721456633998,31.76618761393879,31.62078094482422,3087500.0,Real Estate
2019-01-23,XLC,43.98733815147682,43.0653584604801,43.90803006309116,43.461910247802734,2540500.0,Communication Services
2019-01-23,XLI,68.1502074512497,66.69999132791595,67.79745238005614,67.4544906616211,13243800.0,Industrials
2019-01-23,XLV,88.02538290672764,86.59820194416083,87.6148202196763,87.54639434814453,7722800.0,Health Care
2019-01-23,SPY,259.86915994393786,255.81590693277388,259.10365663568604,258.5148010253906,86030300.0,
2019-01-24,XLK,64.38961836181569,63.827048404460356,63.85665616064514,64.1626205444336,14170900.0,Information Technology
2019-01-24,XLY,104.5540722077783,103.79435642618171,104.08048246480674,104.44554138183594,3965200.0,Consumer Discretionary
2019-01-24,XLP,50.92048794018372,50.21001521266835,50.91075706453343,50.55065155029297,17727200.0,Consumer Staples
2019-01-24,XLE,58.743578855439964,57.55371647698235,57.78794127020661,58.21891403198242,13049200.0,Energy
2019-01-24,XLF,25.33939393105627,25.045432330184966,25.123821716627237,25.270803451538086,25496900.0,Financials
2019-01-24,XLU,52.467571855427806,51.72094361867449,52.10880369194378,52.419090270996094,21924100.0,Utilities
2019-01-24,XLB,51.3710417366162,50.83235663935861,51.047828436527006,51.05762481689453,5249700.0,Materials
2019-01-24,XLRE,31.819498979333673,31.397822652396012,31.572309153346445,31.746795654296875,4578000.0,Real Estate
2019-01-24,XLC,43.70975861528291,43.214070721610746,43.44208669888412,43.66019058227539,2878700.0,Communication Services
2019-01-24,XLI,68.1012209125898,67.41531232539009,67.69946911448503,67.7974624633789,10361800.0,Industrials
2019-01-24,XLV,87.53663072709783,86.40270768129447,87.45842759472632,86.81326293945312,11307000.0,Health Care
2019-01-24,SPY,259.29013556276783,257.2095083529395,258.3185132950795,258.6521911621094,59204100.0,
2019-01-25,XLK,65.26800770907643,64.40935278130056,64.6462223272442,65.07061767578125,10030800.0,Information Technology
2019-01-25,XLY,105.98468763862888,105.34337121841669,105.511105455439,105.59989929199219,4392800.0,Consumer Discretionary
2019-01-25,XLP,50.91076270898956,50.278148054511675,50.70637717109702,50.346275329589844,12920300.0,Consumer Staples
2019-01-25,XLE,59.32445842290817,58.62178400674234,58.715472499303026,58.959068298339844,10233600.0,Energy
2019-01-25,XLF,25.64315353753479,25.37858864745249,25.447179129558908,25.47657585144043,63140000.0,Financials
2019-01-25,XLU,52.49665934021706,51.62397973579299,52.25424772250353,51.7015495300293,18154100.0,Utilities
2019-01-25,XLB,52.311291256300755,51.625690359570314,51.84116588785756,52.02725601196289,4917000.0,Materials
2019-01-25,XLRE,32.144241751554354,31.659557766339212,31.853432099994336,32.11516189575195,3031400.0,Real Estate
2019-01-25,XLC,44.35415069481002,43.967510993244396,44.04682286488807,44.215354919433594,3341100.0,Communication Services
2019-01-25,XLI,68.94390850963087,68.25799996588465,68.44417087013437,68.65974426269531,13065900.0,Industrials
2019-01-25,XLV,87.24336630052093,86.66663502183681,87.24336630052093,86.92078399658203,7241900.0,Health Care
2019-01-25,SPY,261.74367523090604,258.760162021827,260.6739053689185,260.84075927734375,96883400.0,
2019-01-28,XLK,64.22183102433222,63.66913287233105,64.10339247892587,64.20209503173828,9662400.0,Information Technology
2019-01-28,XLY,104.99805066092985,103.9620849171979,104.56393490865544,104.98818969726562,5901000.0,Consumer Discretionary
2019-01-28,XLP,50.57985593803881,50.07376496971836,50.23921585855842,50.56039047241211,10996700.0,Consumer Staples
2019-01-28,XLE,58.39692959709961,57.731728440376635,58.18143963323993,58.36882019042969,12022400.0,Energy
2019-01-28,XLF,25.427580541458415,25.192410528746308,25.231606153848418,25.398183822631836,66894900.0,Financials
2019-01-28,XLU,51.905173443516254,51.22642388556754,51.71124711204958,51.459136962890625,14183800.0,Utilities
2019-01-28,XLB,51.988083994646395,51.4983695805426,51.655078043606835,51.94890594482422,5971800.0,Materials
2019-01-28,XLRE,32.464130699491996,31.950363228003376,32.00852662982611,32.4350471496582,5276000.0,Real Estate
2019-01-28,XLC,43.88820017811521,43.443071213381586,43.79897621895563,43.82871627807617,4328200.0,Communication Services
2019-01-28,XLI,68.04243070756863,67.39571049059121,67.67987475479254,68.00323486328125,13144000.0,Industrials
2019-01-28,XLV,86.41249099475479,85.52294708186018,86.32451060020419,85.93350982666016,7113800.0,Health Care
2019-01-28,SPY,258.9270137715925,256.92494635824676,258.49521821317154,258.85833740234375,85613700.0,
2019-01-29,XLK,64.34027383760096,63.41252399524666,64.33040207567538,63.5112190246582,8573900.0,Information Technology
2019-01-29,XLY,104.88952422741401,103.66609473855422,104.70206805306312,104.30741119384766,2882300.0,Consumer Discretionary
2019-01-29,XLP,50.78423562932939,50.45333015286241,50.657711964388476,50.67717742919922,11500400.0,Consumer Staples
2019-01-29,XLE,58.94032514955712,58.49998140712949,58.70610036298695,58.54682922363281,11884100.0,Energy
2019-01-29,XLF,25.48637222711342,25.300196744924627,25.38838503285878,25.309995651245117,29442100.0,Financials
2019-01-29,XLU,51.84699534562983,51.43004708843704,51.701546902829534,51.604583740234375,12618500.0,Utilities
2019-01-29,XLB,52.63450660777886,52.07622874117456,52.07622874117456,52.48759078979492,8223000.0,Materials
2019-01-29,XLRE,32.70647199821314,32.2605599889556,32.31872338960087,32.68708419799805,2530000.0,Real Estate
2019-01-29,XLC,43.80888974208291,43.17440991480448,43.798977649318346,43.313201904296875,1138100.0,Communication Services
2019-01-29,XLI,69.07128192756366,68.27758677327535,68.29718095419041,68.94390106201172,12384000.0,Industrials
2019-01-29,XLV,86.42226176405683,85.68912418190308,85.93350337595433,86.35382843017578,11099200.0,Health Care
2019-01-29,SPY,259.63359972955544,257.60209130217504,259.0153327867078,258.5148010253906,66136300.0,
2019-01-30,XLK,65.67267138376953,64.2810467087237,64.56726754678165,65.48514556884766,16995300.0,Information Technology
2019-01-30,XLY,106.66547462609029,105.05725679523769,105.1361821438571,106.359619140625,5900200.0,Consumer Discretionary
2019-01-30,XLP,51.134607427051044,50.60905100633202,50.72584008449474,51.01781463623047,13934600.0,Consumer Staples
2019-01-30,XLE,59.55867646679063,58.59367152181929,58.91221736394379,59.37129592895508,12116500.0,Energy
2019-01-30,XLF,25.61375470275738,25.212008881602525,25.388385460441302,25.45697593688965,62076800.0,Financials
2019-01-30,XLU,52.225158284350954,51.3912617471939,51.4688352385144,52.002140045166016,18578900.0,Utilities
2019-01-30,XLB,53.467014946685055,52.487586208871605,52.70306172678229,53.045860290527344,7073300.0,Materials
2019-01-30,XLRE,33.0748344748572,32.59984623498167,32.725861410057405,32.95851135253906,5118100.0,Real Estate
2019-01-30,XLC,44.02104603948455,43.13475516282791,43.57096289239043,43.93777084350586,2578000.0,Communication Services
2019-01-30,XLI,70.35492757452904,68.87531634310197,69.65921073875751,70.02176666259766,16892500.0,Industrials
2019-01-30,XLV,87.7810155635089,86.46136185798247,86.67641675689379,87.53663635253906,11706500.0,Health Care
2019-01-30,SPY,263.52983330993845,259.3391974576819,260.1734071103588,262.6072998046875,92473700.0,
2019-01-31,XLK,65.77136952546213,64.94232225587255,65.14958407326995,65.41606140136719,18250900.0,Information Technology
2019-01-31,XLY,107.69158174122063,106.03402894542687,106.51747964869277,107.32652282714844,5599000.0,Consumer Discretionary
2019-01-31,XLP,52.098126651537505,50.91076291490274,51.027551999415095,51.96187210083008,17886500.0,Consumer Staples
2019-01-31,XLE,60.03650092625765,59.30571713851253,59.46499185693922,59.755428314208984,17844200.0,Energy
2019-01-31,XLF,25.45697558628597,25.202209628022064,25.241405253424336,25.417781829833984,64021500.0,Financials
2019-01-31,XLU,53.25298264354747,51.75003134673969,51.98274812831164,53.09783935546875,23081600.0,Utilities
2019-01-31,XLB,52.47779341180744,51.35144887212961,51.90972295215104,52.25252151489258,12475300.0,Materials
2019-01-31,XLRE,33.33656012614346,32.62892203182166,32.9294273997576,33.27840042114258,7024500.0,Real Estate
2019-01-31,XLC,45.92052249868594,45.01837075554683,45.107594720551724,45.73216247558594,4798700.0,Communication Services
2019-01-31,XLI,70.65869194583188,69.86499665412312,70.14915344371933,70.32553100585938,13867100.0,Industrials
2019-01-31,XLV,88.83671682523291,87.35089469235079,87.43886761737414,88.63143920898438,13409900.0,Health Care
2019-01-31,SPY,265.4435777445351,262.3030346705273,262.5385948688629,264.9136047363281,104012100.0,
2019-02-01,XLK,66.15628008036148,65.34696886949277,65.44566388936508,65.80097198486328,9737800.0,Information Technology
2019-02-01,XLY,106.80360096167807,105.53083659195815,106.40894411776091,105.75776672363281,5636400.0,Consumer Discretionary
2019-02-01,XLP,52.11758812227994,51.58230083725507,52.11758812227994,51.796417236328125,14423400.0,Consumer Staples
2019-02-01,XLE,61.151402546450804,60.205139579792764,60.401887537651554,60.79538345336914,14772400.0,Energy
